RA_degrees,DEC_degrees,Z,Distance_Mpc,r_mag_abs,gminusi
186.73110981293812,52.091028912618384,0.022622252,96.88528766504356,-21.360695,1.1524792
186.85385814899206,51.7115449908051,0.09581692,410.35921994788305,-20.834581,1.1427612
186.83080567529723,51.86498855342988,0.09587148,410.5928889751434,-20.899488,1.0203667
185.66938199889552,51.81183535419664,0.074191965,317.74510885817665,-20.819656,1.1765251
186.53703422410774,50.19236680274753,0.09586166,410.5508330174855,-20.387815,1.0772209
186.2131098989381,51.53698990277771,0.05233406,224.1333174952439,-21.14116,1.160553
185.99874869625492,51.287099040501374,0.072856344,312.02498807396205,-20.525755,1.0693645
186.9756974393606,50.59204531029504,0.07311902,313.14996898685183,-21.351288,1.194376
186.97548538181138,51.35355884540512,0.08118756,347.70544762270794,-20.889994,0.8373146
188.0548051517522,51.25119728025837,0.05262654,225.38593409146583,-20.62746,1.1310558
188.72068461243407,51.388393003128236,0.09195936,393.8382804598127,-21.333082,1.1342659
194.808193871232,58.910893546260766,0.051736534,221.5742699078151,-21.905592,1.2578278
194.96665434120175,58.648318706864956,0.052254796,223.79385444096155,-22.046484,1.1710377
194.9191118040989,59.16553875173342,0.06784761,290.57386504581996,-22.250034,0.93307877
194.7635134032077,58.96387218579332,0.052738536,225.86558898942812,-20.581,1.0577946
194.29300519545325,59.56939040984792,0.08566151,366.86621213129587,-20.893154,0.76283836
194.24114773533503,59.2839486036119,0.02421952,103.7259779538427,-21.276329,1.2116871
194.3904135110212,59.29898528796767,0.06720389,287.8169661947659,-20.38777,1.1876945
194.35739669977383,58.66574529426451,0.06678491,286.0225999406406,-20.600872,1.1069775
194.30347346216024,58.8924150624004,0.06765267,289.7390000411442,-20.84695,1.1780834
194.42241695901174,58.72472872023691,0.026299438,112.63372813420636,-20.431608,1.1913185
194.3003437976519,58.79445283583571,0.0674501,288.87142839261463,-21.518528,1.2494164
194.5001942576538,58.825969416833885,0.05226911,223.85515147788183,-22.017387,1.1119175
194.12128935501013,59.65983789929018,0.066784464,286.0206854053906,-20.52864,1.0937328
193.29697238565532,58.69727885049378,0.08452284,361.9896036693028,-20.925297,1.0742798
193.22652160675858,58.68829621589116,0.08350674,357.6378969550133,-20.844532,0.74915314
193.273791545154,58.62608502993926,0.06647922,284.7134088277817,-21.497261,1.2186852
194.0088614626885,59.51801181016319,0.0837171,358.53881342581343,-20.812578,1.1525002
193.85559939519396,59.30405370517169,0.0844791,361.80226639509203,-20.812166,0.9804268
193.96761779419458,59.284909988343884,0.08426086,360.86759028605053,-22.677904,1.2040253
193.95443246146613,59.24566387125098,0.083981186,359.6698251247406,-21.711962,1.1384182
193.0711727118955,58.49358265849243,0.0842455,360.8018260002136,-21.125063,1.0923042
193.84990042788874,59.32889374724431,0.08375899,358.71820537873674,-20.572483,1.0778255
193.4441583270714,58.95549480903908,0.08405902,360.0031776206834,-21.557692,1.1374702
192.38276304318762,58.03345034519167,0.056812186,243.3119829084192,-20.552492,0.9836693
192.98723404513476,57.19021862707868,0.07027985,300.99053225176675,-20.818087,1.1100025
192.63150978774132,58.026968783375665,0.09347286,400.32022672891617,-21.259893,1.2567673
193.39444442512496,56.96869816697296,0.09681553,414.63600451605663,-20.688078,1.2870331
192.8049332406313,58.05871186559661,0.09111237,390.2108424305916,-20.622604,1.163868
193.5308701590649,57.51030901881424,0.04441203,190.20531183310916,-21.122038,1.0922604
193.26224539578817,57.89298834197441,0.022726621,97.33227580530303,-20.648209,1.1953297
193.46879976189038,57.75835298388117,0.023303594,99.80330263461386,-21.013107,1.1921482
193.46848797986772,58.14285843820692,0.06113012,261.80459056922365,-20.479063,1.0874672
194.40924804291535,58.44223365777671,0.07899001,338.293911423002,-21.708763,0.6846981
194.8099585883061,58.05553749873375,0.09512922,407.4139946460724,-21.251488,1.0748787
194.91645895398065,58.54799738175027,0.051409908,220.17541472741536,-20.36957,1.175909
194.681274403053,57.78059381605343,0.093759894,401.5495179040091,-22.159845,0.9852047
195.16422597738807,57.848975711527764,0.08853286,379.16346349545887,-20.536934,1.2046719
195.23601593033936,58.05810744571275,0.08844263,378.7770464641707,-21.242899,1.1243019
184.25908743888633,50.41343870903417,0.0978617,419.1164956348283,-20.946566,0.8958645
183.47044210734518,50.20213525925572,0.075574964,323.66813846996854,-20.667124,1.0077553
182.91162118927016,50.171729072377886,0.09717721,416.18499116897584,-20.830086,0.8548622
182.7066802789019,50.527199981558,0.022617215,96.86371723456043,-21.731512,1.0972328
182.57741044954807,50.57828045581973,0.06129737,262.5208660696234,-20.481445,1.120924
182.50816844441488,50.06588100226034,0.09900949,424.03219252484183,-20.65193,1.1309433
172.24568137988575,51.1487268727911,0.02114971,90.57876866544996,-20.437975,1.1005363
172.38598015567493,51.1317618592634,0.07871508,337.11644033534185,-20.939419,1.0352421
172.93438844781073,50.71620054916939,0.07891933,337.9911914910589,-20.801668,1.1961937
171.86298324731894,50.586402746692244,0.07613421,326.06325397661755,-20.53348,1.0557384
171.69190720324443,50.73376867050344,0.02082507,89.18841721245221,-20.614464,1.2018166
171.3517970228615,50.63279146935564,0.061187964,262.052315476111,-21.224314,1.1192341
171.0095544118749,50.61489138367895,0.07646863,327.49548588820863,-21.149368,1.0976276
170.85659094564306,50.63196999208943,0.074469596,318.93413097517833,-21.4858,1.0700588
171.17601102885592,51.23943765339968,0.0068776403,29.45516470713275,-20.999949,1.1177235
170.56919395655981,50.40375089807727,0.07625417,326.57698760202953,-20.75469,1.2160034
170.02602172289636,50.74052963052255,0.08593257,368.02709058012283,-20.778702,0.92056656
169.87428574267372,50.55050658154556,0.08245097,353.1163071462086,-20.493267,1.1041603
170.30872086139246,50.0992102237139,0.06717897,287.7102627635002,-21.466684,1.1326675
170.323001543719,50.08107135301419,0.06826146,292.34627796241216,-20.823315,1.0954628
170.81136567703132,50.00796840991223,0.060653746,259.7643979890006,-21.210403,1.1550179
170.81911311966263,50.11706078868812,0.08802346,376.9818505781038,-20.655466,1.1193485
171.2189319039996,50.172094611068765,0.075935215,325.2109986100878,-20.860403,1.028841
171.13337962179972,50.213113951560835,0.060846597,260.5903284958431,-21.485857,1.134798
171.69666950976594,50.23200814083015,0.06979468,298.9126552360398,-21.374567,0.88352966
177.5555690292282,52.23035214791758,0.054487884,233.35759619304113,-20.888996,1.0729713
177.45257732892804,52.2841055996509,0.04019819,172.15850370526314,-20.916437,1.1750507
176.04605947253066,52.813563152985516,0.04178386,178.94953573601586,-21.551262,0.66690445
176.3524605190963,52.46495404156525,0.055420745,237.35280048932347,-21.118294,1.2262287
176.62137461947458,52.46195533461474,0.07868353,336.98133796453476,-20.491585,1.1938343
176.36952053990981,52.413350956794595,0.055744212,238.73812628729002,-20.89143,0.9064865
176.59256157389743,52.109448466431544,0.06267849,268.4358705878258,-20.512169,1.2767239
175.78872580507618,52.10022442228945,0.07872344,337.15224214451655,-22.184729,1.1728611
174.65389651135376,51.5213496588761,0.07900178,338.34429560899736,-21.3361,1.1378555
176.17982771850527,50.38924297986554,0.079835914,341.9166907497815,-22.08299,1.2529087
176.1806660075948,51.264092591463104,0.071674995,306.9655734045165,-20.675573,1.1855145
176.21819916901566,51.34465110175888,0.06341059,271.5712411488806,-21.582804,0.8839855
176.90041026522726,51.40257880985908,0.05517547,236.3023428610393,-21.085018,1.0836792
177.08348096482547,51.25168106427446,0.055358473,237.0861057290009,-21.734575,0.9784889
177.0340111521136,51.10411056299339,0.072608225,310.96235719238007,-20.646294,1.0086994
177.4979343259882,51.18040386542521,0.050749745,217.34810884254318,-20.858395,1.024828
161.24511781343585,52.862023571924006,0.023262147,99.62579330801964,-20.422428,1.1472416
161.44558621650336,52.78871247273387,0.023969041,102.65323992158686,-21.34243,1.1512604
161.73778666217422,52.49945092543772,0.041153003,176.24772763678007,-21.246729,1.0328827
160.69635603916822,53.11971423726058,0.09465323,405.37542942081177,-21.355812,1.1375141
160.41098272330686,52.877999711274335,0.09462759,405.2656308242253,-21.275633,0.8242035
160.64856838344838,52.2735941234075,0.084940076,363.7765032359532,-20.86198,1.0691013
160.18819725433295,52.704875265723054,0.08445414,361.6953715103013,-21.660135,0.90839195
159.78897038741033,52.762915396976226,0.056209367,240.73026403273855,-20.951788,0.88423157
158.85073188757943,52.81211603673552,0.08511407,364.52167226416725,-21.355492,1.2204342
158.82113758111706,52.283131283459255,0.086220376,369.2597002829824,-21.449053,1.1007099
159.11782950761216,52.62477366800042,0.0752755,322.38562321492606,-22.007233,1.2256088
158.95973433767526,51.86488687363304,0.08657139,370.76299336126874,-20.793783,1.0849209
160.07417335151095,51.51282462665594,0.036256067,155.27541392019816,-21.967688,1.1204205
159.4402055315511,52.00749749784949,0.08450987,361.9340502381325,-21.067219,1.2628059
160.6598497944788,51.657839526556344,0.07535834,322.7403865967478,-21.06281,1.1300182
160.4248033739367,51.18474686775502,0.084108144,360.21355313573565,-20.81894,1.2832661
159.8754325412513,52.17251020593204,0.084695555,362.72928436313356,-20.733652,0.9080219
161.57467307294812,51.41536862857457,0.089998916,385.4422137566975,-21.744417,1.1588001
161.92278419666368,51.210338575996396,0.036111176,154.65488113675798,-20.713572,0.94010925
162.11627803836214,51.60293234712899,0.025502242,109.21954540014266,-21.613686,1.1387444
162.11569440173562,52.14221504041222,0.037736982,161.6177905695779,-20.927435,1.2725468
186.01694331114197,56.089882907024915,0.059799552,256.1061040333339,-21.887287,1.1635113
186.2216065153007,56.47170170533935,0.07252386,310.6010524817875,-21.30778,1.1956577
185.22929012582625,56.702877478193834,0.060368814,258.54410512958253,-21.380808,1.2680473
185.54343109972373,56.0534768120478,0.069958836,299.61570448875426,-21.831987,1.1370525
185.0388077577789,56.89028084807023,0.07112287,304.6009628261839,-20.843397,1.0902538
185.07345888647737,56.82273944036964,0.070140295,300.392846255643,-22.118853,1.0834122
185.0688556444672,56.908972701177085,0.07002656,299.9057565791266,-20.457384,1.0281887
185.06606273965278,56.68748712543666,0.0701835,300.57788608755385,-21.136024,0.9817486
185.1090784745418,56.48242639942905,0.06900883,295.5470618111747,-20.71006,1.0583801
184.5443670186525,56.75285724093499,0.070315264,301.1421953524862,-20.99931,1.1077747
184.60437865493188,56.028441706032396,0.05761377,246.74496797408378,-20.937725,1.0614147
184.16162122390244,56.4391133130032,0.022579337,96.70149228104523,-21.807844,1.1623287
184.03912193768895,56.44022599308681,0.077550635,332.12942700726643,-20.84305,0.99198914
184.11850187727495,56.55810403156433,0.05732209,245.49576563239097,-20.442863,1.2685814
183.7643172998121,56.08886713581064,0.054417603,233.05659934282303,-21.11075,1.2262859
184.02616464754672,54.64510297293588,0.09980297,427.4304606846401,-20.613676,0.96393204
183.55379820500812,55.54479109859658,0.08589611,367.87096023048673,-21.388996,1.0978146
183.57356533049324,55.216045034420596,0.055210333,236.4516606560775,-21.522364,1.1073074
183.65065813469897,55.45321188032387,0.032490112,139.14679461377008,-20.612955,1.1724796
184.29760512601212,54.71380001797687,0.08753904,374.907196363381,-21.488195,1.0972595
184.20180563373506,55.10016017531311,0.073175594,313.3922534227371,-20.482382,1.1406956
184.27184805663845,54.6969218876678,0.0881252,377.4175668920789,-21.963644,0.8967209
183.75151960827134,55.20192951451955,0.054111775,231.7468179149287,-21.67466,1.2966766
183.79555281177986,55.38809287866942,0.031715117,135.82769248655865,-21.68035,1.1822643
184.7444493940969,55.427264634304336,0.06111278,261.73032255598474,-20.949364,0.95451546
184.6697882396937,55.55258114049205,0.07235337,309.87088064636504,-21.245022,1.0040836
184.6304232567023,55.51329782008898,0.06050632,259.1330161724772,-20.773746,0.9096832
184.67998442338862,55.780402353904975,0.07220963,309.25526183673315,-20.502518,1.2408276
184.625026358166,55.48425822014138,0.0609257,260.9291055083275,-20.674143,1.2640419
184.62321586061205,54.37774130508897,0.03489653,149.45286550010954,-20.771524,0.9304161
185.0257788187643,54.62684516814262,0.087041214,372.77513800007955,-21.446302,1.0854301
185.33797641413668,55.78444905125467,0.07069975,302.78885521207536,-20.72028,0.98832893
186.00817930198957,55.1259038806083,0.09651391,413.3442675828934,-21.265562,1.1825562
185.67598324412677,55.842446509454405,0.060200263,257.82224556803703,-21.714733,1.188034
191.21826634738932,52.58235857596879,0.08810872,377.34698435919626,-20.71331,1.1255779
190.83358176166357,52.7962852863666,0.0850517,364.25456268787383,-22.078,1.0414963
189.57935915253202,52.124112862061274,0.06294192,269.56404239279885,-22.790668,0.611496
189.80154269931728,51.84491944176736,0.05303657,227.14199368613106,-21.070438,1.112587
189.611387399351,51.96847617298517,0.08201764,351.260452401638,-20.954813,1.0664253
189.4612426203045,52.62472971076329,0.091478564,391.77916588953565,-20.833498,1.1530914
189.5970320114312,52.39061318181797,0.036259543,155.29029943176678,-22.631914,0.758276
189.22501955674122,52.55567729999716,0.0846973,362.7367510506085,-20.946245,1.2860432
188.78906092569164,50.54849685591019,0.091858305,393.40549976655416,-22.162155,1.1800938
188.96825901956095,51.65307640660884,0.081917375,350.83105405398777,-21.640291,1.1509762
188.46872215311888,51.58216832607161,0.052909207,226.59652663895062,-21.652056,1.0401001
189.6443951935307,50.271103890693695,0.07141272,305.8423155733517,-20.752487,1.1410522
189.05511622516656,51.485032904932034,0.08207215,351.4939299753734,-20.371307,1.1192398
189.72193833223224,50.609004498644275,0.056032047,239.97084767137255,-20.41963,1.1552162
190.49706759630664,51.480430579710976,0.053175632,227.7375577390194,-20.395575,1.0888004
190.74519811026138,50.15433626537599,0.055041008,235.72648256676538,-21.84589,1.1993332
191.21879008963325,50.40203605646482,0.05480691,234.72390427419117,-21.980581,1.1434765
185.45280160092233,52.60209119130058,0.040158287,171.98761547974178,-20.68416,1.2302608
185.7351862741745,52.13563496157245,0.08990589,385.04379897117616,-21.743803,0.938879
185.03958378220563,52.167659010349816,0.07362537,315.31853115558624,-20.468204,1.1419506
185.16511191666606,52.120746968452124,0.07499741,321.1946227448327,-22.16366,1.2216969
185.13323764916896,52.13217891464132,0.07404754,317.1265863367489,-21.379627,1.2876587
185.18677561184757,52.11865084376781,0.074048445,317.13044731616975,-20.868193,1.0862789
184.54200095862518,52.527302466281895,0.062631436,268.2343338438443,-21.20306,1.1896858
184.88488601989246,52.07188017119323,0.073932976,316.63592286109923,-21.411474,1.2090397
184.90432541460288,51.95355066689865,0.052010786,222.748821329219,-20.819633,1.2381191
183.9062626223446,52.042639680861484,0.071963325,308.2004167318344,-21.293858,0.9364357
183.96922903765235,51.98517387994814,0.07168446,307.00609773397446,-21.364489,1.0775738
184.243884385304,51.762802408681935,0.0666943,285.63452364546913,-20.644081,1.2228985
183.77621819289848,51.87117676834591,0.07888847,337.85902474096844,-21.17333,1.1910706
183.24993080774155,51.655317095045085,0.087678686,375.5052652665547,-21.513857,0.91901016
183.5017858883048,52.37560000250669,0.08071718,345.69094172375543,-20.889528,1.0792999
183.00349586660522,51.913184355177194,0.08724571,373.6509421501841,-21.605032,0.8242817
183.0590153661419,51.789912705442255,0.08706163,372.8625684431621,-20.461214,1.0987301
182.899987529212,51.87694006557989,0.0788653,337.7597879971777,-20.621655,1.2915096
183.33280852491902,52.577667711647784,0.08025982,343.73218070949827,-21.749222,1.1024075
183.45328300321634,50.29347689257549,0.05283811,226.2920357619013,-21.00939,0.6889
183.95431173732933,50.76989188319681,0.08910916,381.6316185218947,-21.536438,0.7947693
183.94415409166072,50.80794246654257,0.089255504,382.2583735448973,-20.540524,1.1007347
183.93267864657392,50.05041027595729,0.075621225,323.8662609594209,-20.8045,1.105444
183.7211021416873,51.193597302915975,0.07787632,333.52426166364125,-20.85944,1.1215668
184.4875609308972,50.65417431277072,0.06574246,281.55806328228545,-20.944002,0.9158821
184.04425709397236,51.0276327656503,0.06644366,284.56110754864557,-20.573372,1.0222149
184.01958714803257,51.043726043780154,0.06683431,286.2341560857637,-21.953808,1.0397625
184.4014231392998,51.228338608955866,0.07460678,319.52166993447713,-21.450094,1.1458454
184.71309010498,51.0547345816932,0.07543855,323.08391803843637,-20.823713,0.90455437
184.73292178658218,50.8598581293383,0.036939707,158.20326481461524,-21.441456,1.1958637
185.13191197292684,51.24745222316575,0.09697182,415.30535794837135,-20.68947,0.97852516
184.9274063274315,51.508934689908294,0.081647255,349.6741961291858,-21.635658,1.0879707
185.37258519855956,51.11010638591522,0.0998914,427.80918766600746,-22.19118,0.8986702
185.44012903436405,50.21914097700565,0.09775314,418.65155074937,-21.029434,1.2111797
185.8458561569617,50.796098494939145,0.09691899,415.07912369966505,-20.34774,1.1349773
185.73918532440732,50.79948420141804,0.0721505,309.00203264100213,-20.719484,0.9019203
185.50276032950185,51.182581978090724,0.07280459,311.80334870985575,-20.392065,1.2128086
185.59422572638445,51.40986456551689,0.072937876,312.37416739463805,-20.805693,1.0448112
199.63048997631077,60.954294380037055,0.06711834,287.4505879657609,-21.061954,1.1049442
199.7746550744998,61.87054383494649,0.09363266,401.0046092629433,-21.170658,1.1012897
199.58416128794929,61.381139717383896,0.034991786,149.86082105295998,-20.529163,1.1003609
199.43853510617228,61.833420097643504,0.077628836,332.46434304033005,-21.06989,0.9993572
199.4375771470741,61.91421448290525,0.09357614,400.76254818950383,-20.688154,1.0655956
199.1566698750562,61.076131725184396,0.07285119,312.00290710074563,-21.289852,1.0983219
199.38559835738707,61.0131744633745,0.060896598,260.80446926355364,-21.07311,1.1611328
198.57609287358682,61.29944475284131,0.076044485,325.67897484302523,-21.660297,1.1585732
198.84991072343797,61.13188125045461,0.07601477,325.551722066743,-21.033072,1.1423321
199.26124750703065,59.978022912007674,0.090886146,389.2419918673379,-20.46827,1.0361748
199.0716508397143,60.02300084443019,0.08923437,382.167847936494,-21.228664,0.9838295
199.1479907605355,60.19987677940772,0.09534227,408.32643023729327,-21.458548,1.2276497
199.64959909034792,59.58185267974417,0.097802654,418.8636174372264,-21.059772,1.1122303
199.1622730293331,60.136004605365926,0.0948597,406.25968943493706,-20.781607,1.0896168
199.72551337848634,59.956135692494115,0.092821196,397.5293129682541,-21.409628,1.0351868
199.74182136942184,60.035349537589546,0.09263312,396.7238360796656,-20.941376,1.0347633
199.73929960400534,60.353651743645415,0.071551666,306.43738503796715,-21.419775,1.2354717
199.5385595618662,60.549233993678016,0.07219296,309.1838815808296,-21.736238,1.0382404
199.7673516246863,60.35700309264463,0.07275161,311.57644437381197,-22.172533,1.073061
186.9634834437204,54.70240426212025,0.032655682,139.85589060698237,-20.63118,1.165823
187.42338867781132,53.80189923304756,0.072506435,310.52641751595905,-20.974863,0.9444046
186.815746882838,54.82374600703114,0.09276105,397.2717122503689,-20.886406,1.1024761
186.8876261011537,53.6911751858483,0.07319169,313.4611766917365,-20.85588,1.1605968
185.94406374478905,53.8471852249779,0.033324245,142.71917380009378,-21.033018,1.0492477
185.75294612549712,54.206759602546626,0.08854833,379.2297383240291,-20.382624,1.249548
185.69233392956355,53.589670833605034,0.040837992,174.89861846395902,-20.946308,1.0867043
185.3588871922842,54.043046262593855,0.09922258,424.94478766066686,-22.491854,1.221714
185.77187074554294,54.72404698911194,0.082770154,354.48328531469616,-21.259415,1.2021828
185.67988019572556,54.63981754547179,0.07039491,301.4833017161914,-21.431423,1.0425835
184.93261018743135,54.49297841330789,0.033530056,143.60060987472534,-20.853548,1.1478577
184.2863220897889,54.02840140134862,0.093915954,402.21788215977807,-20.792767,0.94028854
184.32351806221138,54.011232745629826,0.09366144,401.12787342412133,-21.308722,1.0595245
185.571367158385,52.521984602688,0.07443877,318.802123769692,-21.493517,1.1647892
185.14408636139032,53.43415321741968,0.0998606,427.67727618728367,-20.728693,1.1033363
186.10233969284883,52.797095443745185,0.09963232,426.69961876188006,-21.314198,1.1028214
186.04815375054815,52.997229908514925,0.061992638,265.49852678946087,-20.571411,1.1292934
185.61120802915482,53.38792953047228,0.049739636,213.02207285506384,-20.98487,0.9668484
186.3379954130819,53.14697892837681,0.07352312,314.88061312607357,-20.809698,1.1853504
186.53886328984137,53.392880894479326,0.07355361,315.0111844301224,-21.110918,1.2828712
186.4240055675528,53.45283962081296,0.07124649,305.1303956406457,-21.454071,1.0699749
186.3116048962976,52.79233595436273,0.09679183,414.5345341478075,-22.458786,1.1599274
186.79199323257674,53.52302487194448,0.09090049,389.3034165399415,-21.326761,1.0980854
186.46088112683773,52.79740255910087,0.07192617,308.04128694364005,-20.44621,1.0228043
186.5325204828343,53.02797058937311,0.096367516,412.7172891974449,-20.618408,1.0538464
187.28100964008874,53.5434096324962,0.07138639,305.72954944712774,-21.164524,1.0032921
186.71878195226003,52.5007610837966,0.07270371,311.37130192177636,-20.823177,1.0224762
186.90052501712165,53.035232154815226,0.06818072,292.0004809873445,-21.243553,1.1520901
186.71208436322092,53.03246120243718,0.096271075,412.304260126182,-21.144196,0.9994507
184.61020170493805,58.12123230161228,0.07168924,307.02658326114926,-21.751133,1.1751366
184.32510019961117,57.94136885167861,0.059264697,253.81545833349227,-20.70001,1.1103764
184.6612990388955,58.094843677825025,0.07260977,310.9689623389925,-21.699406,1.1652184
183.66354576373928,58.339142121797806,0.06058874,259.4859926547323,-21.467628,1.036974
183.4533447538389,58.507827325039706,0.0644737,276.1242931536266,-21.681156,1.1494884
183.6302998744172,58.29762580098886,0.0615731,263.70175141181267,-20.401718,1.1257896
183.18354883386584,58.549833929081274,0.061410353,263.00474889959605,-21.868097,1.1989174
182.96137837655766,58.637239874425745,0.07372925,315.7634053298405,-21.982956,1.2197895
182.93942856344736,58.75009156548011,0.07454821,319.27080199888775,-20.931183,1.1429234
183.22671477477803,58.48548940787485,0.062291183,266.7771172472409,-21.835876,1.0189419
183.39942127735821,58.029805782982784,0.05946143,254.65801338808876,-21.371346,1.2209244
182.88270949431458,58.1818088223768,0.078599416,336.62108624832973,-20.771128,0.999506
182.77354659514003,57.80936624732512,0.07808909,334.4354847158705,-21.300152,0.90410423
182.61006859097503,58.50114535403813,0.07531525,322.5558573075703,-20.556545,0.9282379
182.40196888847439,58.413436320330135,0.061058916,261.4996370128223,-20.845125,0.8194237
182.62022278763786,58.59180082372416,0.048417415,207.3593402649675,-20.992855,1.0852432
182.5512734380065,57.97297041202962,0.0596277,255.37010881985938,-21.844389,0.9875717
182.51690925045853,57.97910032486966,0.060117085,257.46601437585696,-21.778425,1.278265
182.42597482052145,57.9503092595888,0.058983367,252.610593437297,-21.031816,1.0659294
182.5150869622157,58.061225283602376,0.07799099,334.01533995526177,-20.90176,1.0891113
182.55764684488716,58.09323601722592,0.07797948,333.96607258149555,-21.354935,1.1555996
182.33414183564895,58.545332597422714,0.07635418,327.0053329552923,-20.811417,0.8160572
182.25843903948947,57.85129098592603,0.078219585,334.9943694642612,-21.98381,0.93870544
181.63345626511725,58.53699547288719,0.07761777,332.416958292893,-21.063444,1.2840137
181.68342888876768,56.98168503526079,0.09208175,394.3624483023371,-22.181068,0.85427284
181.58233759669142,57.406118841916395,0.07921171,339.24339327130997,-20.83262,0.8004627
181.4061073435339,57.62478751823939,0.08801716,376.954855631079,-21.18779,1.0483971
181.98368223318542,56.846759803218426,0.07802884,334.1774691820145,-21.637037,1.1880894
182.2003196456429,57.04246950235751,0.05654304,242.15930505224637,-21.375034,1.1516151
182.54096308692385,56.48963787554415,0.052759703,225.95624223351479,-20.529009,0.9589462
182.37155999806632,56.90830458960251,0.030373845,130.08336878589222,-22.703602,1.2903175
182.2850479324633,57.05820371032321,0.045363206,194.27894825679914,-20.434656,1.2467327
182.9245001154714,56.72954453886306,0.09959593,426.54374368361067,-21.609217,0.9196224
182.5967494018022,57.656498856262104,0.049095098,210.26167997717857,-20.613571,1.1098614
183.20377992993818,57.33822779025567,0.057835817,247.69593358721053,-20.505886,1.1549282
183.16006219221026,56.89019091053247,0.07469821,319.9132243020194,-21.01076,1.0577087
183.04906660046717,56.47800937934467,0.052945975,226.7539971632617,-21.06172,1.1405258
182.9827608510504,56.40348387495307,0.053539187,229.29456948552811,-21.045479,1.181757
183.55827502393367,57.57882450443225,0.021085493,90.30374567678996,-20.661161,1.1548252
183.59621172691232,57.58535295743877,0.02196526,94.07155902598585,-21.345089,1.2030258
183.70561357544634,56.98027122949128,0.0527679,225.99134204643113,-21.844654,1.1256027
196.44371242862374,57.160468702927595,0.05198481,222.6375708767346,-21.393408,0.9145794
196.80218237649797,56.80484317119674,0.09973757,427.1503641775676,-20.57091,1.068615
196.7559248994651,56.818444215231146,0.08857914,379.3616817116737,-21.282293,1.1000156
196.49714001213263,56.701312014013986,0.098626725,422.3929036259651,-20.839716,1.0352669
196.7182417763773,56.389816794544096,0.09860821,422.313609957695,-22.167604,1.1694431
196.73928450589315,56.373964026748226,0.09923705,425.0067547849246,-20.983662,1.1136055
196.06036612886956,57.25102966107458,0.08843486,378.74376545974184,-21.153397,1.1738625
196.42096013719538,56.821083077114075,0.0324317,138.89662867443903,-21.487606,1.2106609
195.65461515543822,57.100085606770946,0.09797146,419.58657785654066,-20.668535,1.0035572
195.8777601220365,56.69727415628252,0.09889807,423.5549946137837,-21.509504,1.1511421
195.9574236613924,56.70592939304782,0.098496,421.8330297010286,-21.056639,0.94883347
196.04631155786362,56.64621223955165,0.09794801,419.48612857375826,-21.444866,1.1365185
196.03115860979224,56.4033853711737,0.08969679,384.1482751079968,-21.626743,0.9984646
195.51642572092254,57.634398118508244,0.0972029,416.2950131280082,-20.44565,1.1371002
195.4945398465329,57.598202085414805,0.096107215,411.6024872303009,-21.28103,1.1799583
195.29388594435108,56.95098177482593,0.052431222,224.5494417318276,-21.454737,1.1126022
195.83146115804712,56.85421751983014,0.0672496,288.01275933299746,-21.403358,1.1496563
194.979410156966,56.658529332556434,0.09203485,394.1615816456931,-20.442371,1.252058
195.10428375916544,56.42501067442781,0.09209985,394.4399869799614,-20.675697,1.2978668
194.75438029564683,56.72586471019805,0.07414551,317.5461567367826,-20.670189,1.244297
194.55275617303442,56.40778605482072,0.07382651,316.17994438239504,-22.529688,1.1559277
194.80122596872138,57.589090128164095,0.094039336,402.7462938887732,-21.116789,1.1776867
194.80617336045097,57.22616369424587,0.088934034,380.8815993377141,-20.484354,1.0294838
194.65950009171146,56.928022122546196,0.08964997,383.94775944948196,-20.733654,1.1126804
194.82929547156115,57.48103543492441,0.090619765,388.1011522207941,-20.661657,0.97894096
194.42418956869366,56.795985400756166,0.09558341,409.3591624600547,-21.338604,0.57105637
194.20428531660014,56.30739069829251,0.0966675,414.0020380769457,-21.209457,1.2038498
193.9340336988584,55.902890298343074,0.070805505,303.2417704343796,-21.64455,1.0437698
193.63010280958994,55.859737134425195,0.0907453,388.63878562791007,-22.05579,1.1926136
194.06525835791746,56.23122510903659,0.0915343,392.01787652628764,-20.595648,1.1588554
194.08042291437184,56.20683691854675,0.08999685,385.43337498562676,-21.504726,1.2322865
194.33186823814697,56.29314037915415,0.07369509,315.61713483674185,-20.9725,1.0832996
195.27184812972627,55.64016895581397,0.073454954,314.58867840937205,-20.901537,0.9805069
195.22760262320085,54.814206298461684,0.07323337,313.6397071037974,-21.18481,0.7854538
195.47080452323019,56.0151524218208,0.091925584,393.69363732167653,-21.517628,1.0206814
195.41053201746493,55.99483630811199,0.09201884,394.09304128374373,-21.14435,0.80978775
195.4245784612112,55.97926041746641,0.09136066,391.27420721735274,-21.02767,1.0496349
195.53645044799205,56.18083767497633,0.09086557,389.153859427997,-20.629194,0.9693222
195.6612079342318,55.92570309991474,0.09179381,393.1292961478233,-20.673798,1.126339
195.68602680240812,56.11407191169659,0.0490833,210.21115220103945,-20.562033,1.1527405
195.65611350930237,55.41485566650964,0.066778585,285.99550926685333,-20.844189,1.0802402
195.47528610936266,55.24134619859603,0.048818,209.07493934801647,-20.494154,1.0618896
196.21107721119245,56.03962451780281,0.083530426,357.7393354143415,-21.061031,0.8330364
196.43983277354687,55.31892421578477,0.067541435,289.2625998531069,-21.486921,0.96813965
